# cec_bench v1.0+46074dd  2026-06-13T16:34:06
===BURST_CSV_BEGIN===
# stream: 2048 frames in 126064 us (~16.2 kSPS link), 472 underruns, dropcount 0->0 (0 lost); nominal 25 kSPS
us,drop,i3,i4,i5,vrail,vcc,i8
76720.0,0,0.2306,0.2402,0.2362,12.0095,4.8199,0.2256
76760.0,0,0.2169,0.2250,0.2225,12.0104,4.8172,0.2149
76800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
76920.0,0,0.1070,0.1075,0.1050,12.0095,4.8135,0.1020
76960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77080.0,0,0.2184,0.2265,0.2331,12.0078,4.8141,0.2180
77120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77240.0,0,0.1574,0.1670,0.1782,12.0043,4.8184,0.1631
77280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77400.0,0,0.2444,0.2753,0.2774,12.0017,4.8215,0.2531
77440.0,0,0.2444,0.2738,0.2759,12.0008,4.8221,0.2607
77480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77600.0,0,0.1559,0.1700,0.1660,12.0000,4.8221,0.1646
77640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77760.0,0,0.1116,0.1197,0.1217,12.0017,4.8260,0.1112
77800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
77920.0,0,0.1452,0.1639,0.1568,12.0052,4.8306,0.1493
77960.0,0,0.1620,0.1777,0.1919,12.0060,4.8312,0.1707
78000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78120.0,0,0.1696,0.1929,0.1919,12.0052,4.8309,0.1768
78160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78280.0,0,0.1330,0.1517,0.1584,12.0052,4.8340,0.1341
78320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78440.0,0,0.1528,0.1716,0.1782,12.0052,4.8349,0.1585
78480.0,0,0.1543,0.1700,0.1752,12.0052,4.8349,0.1585
78520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78640.0,0,0.1528,0.1792,0.1797,12.0060,4.8361,0.1661
78680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78800.0,0,0.1879,0.2143,0.2194,12.0060,4.8340,0.2043
78840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
78960.0,0,0.3115,0.3333,0.3415,12.0034,4.8300,0.3187
79000.0,0,0.2962,0.3287,0.3308,12.0017,4.8282,0.3050
79040.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79160.0,0,0.1253,0.1380,0.1446,12.0008,4.8303,0.1264
79200.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79320.0,0,0.1208,0.1380,0.1340,12.0026,4.8306,0.1264
79360.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79400.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79480.0,0,0.2123,0.2219,0.2240,12.0052,4.8276,0.2149
79520.0,0,0.2306,0.2478,0.2469,12.0060,4.8233,0.2470
79560.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79680.0,0,0.2154,0.2234,0.2270,12.0060,4.8141,0.2165
79720.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79840.0,0,0.1513,0.1593,0.1675,12.0043,4.8132,0.1539
79880.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
79920.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80000.0,0,0.2840,0.3089,0.3186,12.0017,4.8132,0.2928
80040.0,0,0.2795,0.3043,0.3064,12.0008,4.8141,0.2790
80080.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80200.0,0,0.2077,0.2402,0.2377,11.9965,4.8178,0.2210
80240.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80360.0,0,0.1162,0.1365,0.1340,11.9956,4.8251,0.1234
80400.0,0,0.1177,0.1304,0.1309,11.9965,4.8267,0.1280
80440.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80560.0,0,0.1879,0.2021,0.2057,11.9991,4.8251,0.1905
80600.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80720.0,0,0.0826,0.0953,0.0928,12.0017,4.8260,0.0868
80760.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
80880.0,0,0.0231,0.0342,0.0378,12.0034,4.8322,0.0334
80920.0,0,0.1040,0.1181,0.1340,12.0026,4.8343,0.1081
80960.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81000.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81080.0,0,0.1543,0.1807,0.1874,12.0017,4.8358,0.1707
81120.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81160.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81240.0,0,0.1650,0.1822,0.1828,12.0000,4.8355,0.1753
81280.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81320.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81400.0,0,0.1879,0.2112,0.2194,12.0008,4.8340,0.1997
81440.0,0,0.1818,0.2051,0.2057,12.0017,4.8334,0.1936
81480.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81520.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81600.0,0,0.1665,0.1883,0.1889,12.0008,4.8337,0.1676
81640.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81680.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81760.0,0,0.2718,0.3043,0.3110,11.9973,4.8343,0.2836
81800.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
81840.0,0,24.1320,24.1294,24.1421,0.0000,0.0000,24.1453
===BURST_CSV_END===
